	Bayesian SkyGrid: NewYork_A_H3N2_20190307_filtered_aligned.log			
Time	Mean	Median	Upper	Lower
0.0	4.24109202473819	3.871317270475774	87.70821596406643	0.3290177517011282
0.08080808080808081	4.01617171845284	3.6909660357355336	43.702871975129575	0.41059587851908924
0.16161616161616163	3.812582189019675	3.5102049932420982	28.029414597860722	0.6315617656826267
0.24242424242424243	3.848551164593801	3.6635509079006052	21.382826411419682	0.6349584965734345
0.32323232323232326	4.214252161445305	4.016485862425545	23.125543814515204	0.8730278409049375
0.4040404040404041	4.727464386462668	4.5736406895203014	22.17989182954327	0.9628506510393876
0.4848484848484849	6.707753318472231	6.442556542286736	36.94172130600249	1.329604060882006
0.5656565656565657	8.82598159524235	8.117079407838112	63.6783018693286	1.4829767391447026
0.6464646464646465	11.08566552112593	9.98148602870434	103.41661609830358	1.781814317729853
0.7272727272727273	13.328631942150976	11.865907882170951	117.33091963260398	2.1516807080924467
0.8080808080808081	14.643618544724927	12.6931094294663	137.08275633561263	2.3485544576429813
0.8888888888888888	14.242369623369518	12.24193752713332	125.57656274866268	2.6928889399075797
0.9696969696969696	12.449274370924549	11.186076544836725	72.49080445268247	2.3355226537077804
1.0505050505050504	8.807722374493753	7.905881377806495	39.633251628990784	2.4662111079879776
1.1313131313131313	4.953333462556225	4.644893708466415	19.700392195342634	1.6323186622319932
1.2121212121212122	2.748047343888445	2.709837596698356	6.52206361989306	1.168548145422576
1.292929292929293	3.012903355345763	2.9419371289781746	8.688580423576923	1.2443563606841044
1.373737373737374	2.745354141732157	2.5985571352807915	10.38396902182975	0.9417287526469403
1.4545454545454548	2.084206354415703	2.0142985798494966	6.556847862827375	0.5820071064215757
1.5353535353535357	1.919521309524454	1.8584449020739011	7.070864472085479	0.623944827400466
1.6161616161616166	2.0243695854175963	1.9441489296320624	7.243007017008804	0.5626108097187035
1.6969696969696975	2.0344231376638557	1.990349305444015	8.095182663649203	0.5990934287070697
1.7777777777777783	2.7787294139585526	2.7281887004809597	8.284322998062487	0.9714830677854336
1.8585858585858592	4.586233506556529	4.417584471035115	12.159207569790627	1.82229537964718
1.9393939393939401	5.037514104630877	4.921306421862209	9.95871650707997	2.5498427415955933
2.0202020202020208	8.020732857137567	7.699727908051893	18.26188332817747	4.020583135789443
2.1010101010101017	9.479004524205934	8.91282513098404	28.07568146339221	4.039321918197629
2.1818181818181825	5.622995951622213	5.570421399587684	11.817002431390474	2.606105912069062
2.2626262626262634	6.776713415805657	6.440686630720672	19.114973563944076	2.8195049926095517
2.3434343434343443	5.053409054536329	4.818352049621885	13.139859455634193	2.0323444437024896
2.424242424242425	3.304032510757232	3.1563387600503456	8.262977950792365	1.2688907917139336
2.505050505050506	1.7558953635930146	1.7266247571514417	4.186749668727654	0.7160907052504326
2.585858585858587	2.73792159185279	2.565550621204121	8.643292903808584	0.9348633344133643
